class,file,number,odd,gap,elapsed,fixNum,gazes,fixavglen,sacavglen,saclen,rec,det,lam,corm,coverage5,coverage7,coverage10
S,D1343,4,1,143,4881,9,287,467.55555555555554,7.315101278861543,65.83591150975388,5.3707224334600765,0.0,0.0,3.4057153041825097,0.16,0.12244897959183673,0.06
S,D1343,5,2,230,4329,10,247,348.1,7.137429846962439,71.37429846962439,2.722716971496058,0.0,0.0,2.117668755608045,0.32,0.16326530612244897,0.1
S,D1343,6,1,107,5723,11,335,463.45454545454544,7.2945345455875525,80.23988000146308,4.142801098469988,0.0,0.0,1.2428403295409964,0.24,0.12244897959183673,0.08
S,D1343,7,2,105,2610,4,152,591.0,4.590431172911752,18.36172469164701,13.127467569091936,0.0,0.0,8.75164504606129,0.16,0.061224489795918366,0.04
S,D1343,8,1,157,6022,12,339,419.0,8.082918877866032,96.99502653439238,1.9291964996022277,0.0,0.0,0.6481061427904561,0.32,0.20408163265306123,0.11
S,D1343,9,2,121,2930,6,161,389.5,6.718483573205281,40.310901439231685,15.241762943945227,0.0,0.0,11.226358579375267,0.2,0.08163265306122448,0.05
S,D1512,0,1,201,6073,16,353,320.875,7.64862196939145,122.3779515102632,5.983638488507986,17.664930555555554,0.0,3.1817512877115526,0.24,0.12244897959183673,0.1
S,D1512,1,2,181,11034,15,639,640.2666666666667,8.103864366397413,121.55796549596121,2.383679419289582,0.0,0.0,0.3947653613715374,0.28,0.16326530612244897,0.13
S,D1512,10,1,676,6030,4,308,1455.75,5.978623741838731,23.914494967354923,0.0,0.0,0.0,0.0,0.12,0.061224489795918366,0.04
S,D1512,11,2,4469,11025,5,70,346.4,3.9404791914872987,19.702395957436494,0.0,0.0,0.0,0.0,0.12,0.061224489795918366,0.05
S,D1512,12,1,467,6040,12,233,307.3333333333333,8.582014200168409,102.98417040202091,6.919246696903963,0.0,0.0,3.015811835571252,0.2,0.1836734693877551,0.09
S,D1512,13,2,1778,11045,11,348,487.09090909090907,8.113960766537081,89.2535684319079,4.565136244867488,0.0,0.0,1.4871220604703248,0.2,0.1836734693877551,0.1
S,D1512,14,1,51,6049,12,351,442.25,5.542409591767329,66.50891510120795,8.719187351182828,0.0,31.709233791748527,4.066670092673484,0.2,0.14285714285714285,0.08
S,D1512,15,2,654,10716,16,542,522.75,7.910572127101812,126.56915403362899,4.289813486370158,91.08138238573022,0.0,1.9832615973218555,0.28,0.14285714285714285,0.1
S,D1512,16,1,177,6043,11,347,447.0,7.171837518116203,78.89021269927824,1.948342485255237,0.0,0.0,0.7793369941020948,0.2,0.12244897959183673,0.1
S,D1512,17,2,637,11030,14,595,646.1428571428571,8.504235642599888,119.05929899639843,1.3920304767087877,0.0,0.0,0.5027558030160115,0.24,0.16326530612244897,0.1
S,D1512,18,1,177,6034,9,348,552.6666666666666,7.363428393567754,66.27085554210979,3.772114997989546,0.0,0.0,2.357571873743466,0.32,0.10204081632653061,0.08
S,D1512,19,2,781,11026,15,517,495.06666666666666,7.453694947121454,111.80542420682181,4.327459505213342,0.0,0.0,1.470014345625134,0.32,0.16326530612244897,0.11
S,D1512,2,1,30,6045,13,362,398.61538461538464,8.019227927105172,104.24996305236724,6.323169947253312,0.0,0.0,3.0943115056391783,0.36,0.20408163265306123,0.11
S,D1512,20,1,1494,6030,8,229,509.0,8.388244565994773,67.10595652795818,0.0,0.0,0.0,0.0,0.24,0.10204081632653061,0.08
S,D1512,21,2,2714,8330,13,392,540.0769230769231,5.416254873088225,70.41131335014693,4.722736552248017,0.0,0.0,1.7787906122901138,0.2,0.1836734693877551,0.09
S,D1512,22,1,36,6038,6,348,893.1666666666666,6.44106611219949,38.64639667319694,13.640604590408659,0.0,100.0,2.7281209180817316,0.2,0.12244897959183673,0.05
S,D1512,23,2,106,11031,16,644,608.9375,7.566151058401325,121.0584169344212,14.72099627082692,0.0,29.352979455238447,6.468279220408955,0.28,0.1836734693877551,0.09
S,D1512,3,2,408,11033,18,587,493.8888888888889,8.593853526354176,154.68936347437517,9.96096076225766,0.0,24.903680085027236,4.050700409853612,0.32,0.22448979591836735,0.12
S,D1512,4,1,47,6027,11,353,471.72727272727275,8.015556865365513,88.17112551902063,2.12179610714974,0.0,0.0,0.848718442859896,0.24,0.14285714285714285,0.09
S,D1512,5,2,1945,9128,14,486,536.4285714285714,8.245240320582942,115.43336448816119,2.317935060944382,0.0,0.0,0.5349080909871651,0.36,0.1836734693877551,0.13
S,D1512,6,1,427,5990,10,331,545.3,5.895863073674458,58.95863073674458,13.849664812437599,80.65322936589672,22.333382374577017,5.252290618144277,0.24,0.12244897959183673,0.06
S,D1512,7,2,387,11035,15,571,655.0666666666667,5.9410162196404395,89.11524329460659,9.527928818586258,45.71602960250248,2.937361715114061,3.751344828588875,0.2,0.10204081632653061,0.08
S,D1512,8,1,306,6016,12,312,399.1666666666667,8.08734956092803,97.04819473113636,1.8257733915353958,0.0,100.0,0.16597939923049052,0.28,0.1836734693877551,0.1
S,D1512,9,2,167,11027,24,614,366.625,8.416426787953823,201.99424291089173,3.077918933475642,20.24401990688714,0.0,0.9802196546222064,0.44,0.2653061224489796,0.17
S,D1639,0,1,21,6052,9,364,590.2222222222222,6.599573683688842,59.39616315319958,0.0,0.0,0.0,0.0,0.16,0.12244897959183673,0.07
S,D1639,1,2,325,11023,12,645,831.0833333333334,6.748998318824639,80.98797982589566,1.197779459084984,0.0,0.0,0.43555616693999416,0.2,0.16326530612244897,0.1
S,D1639,10,1,241,6031,6,350,921.5,6.270480974049089,37.62288584429454,0.0,0.0,0.0,0.0,0.2,0.10204081632653061,0.06
S,D1639,11,2,44,11037,9,645,1128.7777777777778,6.496008868668156,58.4640798180134,4.649817895462151,0.0,0.0,2.8550730879023525,0.24,0.12244897959183673,0.07
S,D1639,12,1,127,6035,12,359,446.75,7.10199332675903,85.22391992110836,2.2756948330535347,0.0,0.0,0.827525393837649,0.28,0.16326530612244897,0.1
S,D1639,13,2,33,11037,19,661,512.8947368421053,9.321379977865606,177.1062195794465,1.3317370731429223,0.0,0.0,0.7139463732588411,0.44,0.2653061224489796,0.16
S,D1639,14,1,193,6029,8,353,645.375,5.366145365804213,42.929162926433705,10.35942558313273,0.0,93.18910256410255,2.3206726037306264,0.2,0.12244897959183673,0.06
S,D1639,15,2,677,11040,10,579,995.8,6.283077837352165,62.83077837352165,6.47050947312044,0.0,0.0,2.8238354173950344,0.2,0.14285714285714285,0.07
S,D1639,16,1,347,6033,9,329,561.7777777777778,6.399164106234178,57.592476956107596,3.3351463607594938,0.0,0.0,1.6675731803797469,0.24,0.14285714285714285,0.08
S,D1639,17,2,610,11022,7,607,1367.142857142857,2.26679035943722,15.867532516060539,70.72448624172762,68.74907658212263,118.87096774193549,29.685359340531754,0.08,0.061224489795918366,0.03
S,D1639,18,1,406,6037,5,318,960.2,3.09745685495822,15.4872842747911,0.0,0.0,0.0,0.0,0.12,0.08163265306122448,0.04
S,D1639,19,2,74,11015,3,660,3636.3333333333335,2.1106345234622976,6.331903570386893,47.557062975524794,0.0,100.00000000000001,23.778531487762397,0.08,0.04081632653061224,0.02
S,D1639,2,1,288,6038,11,347,414.27272727272725,8.11959075659528,89.31549832254807,0.8777704630239194,0.0,0.0,0.17555409260478386,0.32,0.1836734693877551,0.08
S,D1639,20,1,387,6013,9,261,430.6666666666667,3.669034355754501,33.02130920179051,4.5246388028895765,0.0,70.7056307911618,0.8969459494324046,0.16,0.10204081632653061,0.07
S,D1639,21,2,598,11037,11,620,890.2727272727273,7.215719010170924,79.37290911188016,3.3666904932094353,0.0,0.0,2.020014295925661,0.2,0.14285714285714285,0.09
S,D1639,22,1,644,6024,4,307,1244.5,2.735085417955861,10.940341671823443,56.568903173965445,72.71543560606061,136.3577178030303,24.001160662470426,0.12,0.061224489795918366,0.03
S,D1639,23,2,148,11017,15,654,657.7333333333333,6.294658006775921,94.41987010163882,18.153977585358085,0.0,36.23330009970089,8.025656035777375,0.32,0.12244897959183673,0.11
S,D1639,3,2,184,11040,18,651,541.7777777777778,6.426958396541432,115.68525113774577,3.6981855908893504,0.0,30.264230957429458,1.3102449395528128,0.28,0.20408163265306123,0.14
S,D1639,4,1,192,6036,7,350,757.1428571428571,5.86657780519011,41.066044636330766,0.0,0.0,0.0,0.0,0.28,0.14285714285714285,0.07
S,D1639,5,2,419,10618,9,622,1086.5555555555557,5.053139280157255,45.4782535214153,7.636261376418857,57.130900569132905,57.130900569132905,1.772931792616832,0.24,0.12244897959183673,0.08
S,D1639,6,1,204,6037,6,352,907.0,4.6754983512893284,28.052990107735972,0.0,0.0,0.0,0.0,0.16,0.10204081632653061,0.05
S,D1639,7,2,636,11038,8,627,1229.625,7.546601680448051,60.372813443584405,2.155128596116702,0.0,0.0,1.2315020549238298,0.2,0.12244897959183673,0.07
S,D1639,8,1,23,6025,9,362,614.4444444444445,6.2753915730412375,56.47852415737114,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.07
S,D1639,9,2,283,11020,13,646,762.3076923076923,7.581916823240639,98.56491870212831,0.37756474941136897,0.0,0.0,0.06292745823522816,0.32,0.16326530612244897,0.11
S,D1734,0,1,31,6070,14,365,344.7142857142857,4.367645237181432,61.14703332054005,5.96926902355829,0.0,21.2283044058745,1.9485185030787378,0.24,0.14285714285714285,0.11
S,D1734,1,2,136,11045,25,657,355.84,4.692692123047907,117.31730307619767,5.259386241007194,12.65473327990026,23.132068750556595,1.4998157723820944,0.32,0.14285714285714285,0.13
S,D1734,10,1,105,6038,9,354,581.3333333333334,4.009269381987342,36.08342443788608,1.7154051987767582,0.0,100.0,0.2144256498470948,0.16,0.10204081632653061,0.08
S,D1734,11,2,186,11036,12,627,813.9166666666666,4.079202927652914,48.950435131834965,38.361086031814,15.237540641529579,67.42733051875577,13.88230057869009,0.16,0.10204081632653061,0.07
S,D1734,12,1,187,6040,12,345,411.9166666666667,5.857107466280695,70.28528959536834,8.489507660051864,88.69150779896015,39.926343154246105,5.20228121243331,0.24,0.12244897959183673,0.08
S,D1734,13,2,130,11030,13,651,777.6923076923077,6.69068173066744,86.97886249867672,10.609132871744148,0.0,0.0,5.6867512913506975,0.24,0.14285714285714285,0.09
S,D1734,14,1,76,6035,14,354,328.0,7.29320296691817,102.10484153685438,5.1645001340123295,0.0,34.674018812844636,1.8942127291095396,0.28,0.1836734693877551,0.1
S,D1734,15,2,217,11029,23,638,390.1304347826087,4.909851982709345,112.92659560231493,11.52649868798314,3.740001757932671,46.61597960798101,5.1151388048442845,0.24,0.1836734693877551,0.13
S,D1734,16,1,24,6033,13,363,373.38461538461536,6.240692231057715,81.1289990037503,2.952891086389232,0.0,0.0,1.3322345831616536,0.24,0.16326530612244897,0.09
S,D1734,17,2,190,11047,15,642,634.6666666666666,7.171161203467262,107.56741805200893,8.472388955582232,35.52957846262841,9.001948281969534,4.73584076487738,0.24,0.1836734693877551,0.1
S,D1734,18,1,188,6030,9,348,569.7777777777778,7.849387734021115,70.64448960619004,5.15551872074883,0.0,0.0,3.2770451443057724,0.2,0.14285714285714285,0.08
S,D1734,19,2,114,11018,18,653,528.7222222222222,6.167880608194003,111.02185094749206,9.019154577876122,0.0,0.0,4.804842036450526,0.24,0.16326530612244897,0.11
S,D1734,2,1,22,6043,11,363,496.45454545454544,6.1655283206454605,67.82081152710006,2.6442043581761583,0.0,0.0,1.8509430507233107,0.2,0.10204081632653061,0.08
S,D1734,20,1,2279,6019,8,201,295.0,4.799949444450687,38.399595555605494,0.0,0.0,0.0,0.0,0.16,0.12244897959183673,0.06
S,D1734,21,2,154,11024,16,616,505.9375,4.928790534614206,78.86064855382729,10.847848466131357,34.649255997570606,63.027634375948985,2.9583144602292224,0.24,0.14285714285714285,0.09
S,D1734,22,1,404,6025,12,321,273.0,5.261914374117075,63.1429724894049,2.342102342102342,61.96682464454977,130.9834123222749,0.2938980211707484,0.2,0.14285714285714285,0.09
S,D1734,23,2,387,11041,19,567,416.0,5.362084727914015,101.87960983036628,5.059322986954566,0.0,25.201444845790498,1.5528158894386965,0.28,0.22448979591836735,0.13
S,D1734,3,2,55,11024,17,660,568.6470588235294,6.093039181986107,103.58166609376383,2.3921588910727216,0.0,0.0,1.6003219716561499,0.28,0.1836734693877551,0.13
S,D1734,4,1,601,6034,11,306,370.90909090909093,6.223705087482053,68.46075596230258,2.2916666666666665,0.0,0.0,0.4583333333333333,0.28,0.1836734693877551,0.1
S,D1734,5,2,728,11031,12,591,703.0,3.8302509337206625,45.96301120464795,20.69809043493254,5.487582652158068,61.178216275316295,7.728977346202226,0.16,0.12244897959183673,0.06
S,D1734,6,1,19,6036,11,363,479.72727272727275,5.857341207937093,64.43075328730802,2.2380140231191965,0.0,30.99068585944115,0.37824521508432823,0.24,0.14285714285714285,0.08
S,D1734,7,2,348,11038,15,480,544.8,7.866590606265118,117.99885909397676,1.6755821271239775,0.0,0.0,0.4485825167071234,0.24,0.20408163265306123,0.12
S,D1734,8,1,152,6029,11,354,481.6363636363636,5.8673036104812155,64.54033971529337,5.575688939222348,0.0,0.0,3.3418271045677614,0.2,0.12244897959183673,0.07
S,D1734,9,2,150,11020,14,633,615.1428571428571,5.283912709975761,73.97477793966065,6.289971060059309,0.0,3.0815109343936378,2.7152837515837267,0.24,0.14285714285714285,0.1
